player,position,season,Team,TOI,GF_60,GA_60,GPM_60,xGF_60,xGA_60,xGPM_60,CF_60,CA_60,CPM_60
MIKKO.KOIVU,F,20182019,MIN,654.67,-0.131,-0.125,-0.006,-0.151,-0.138,-0.014,-0.67,-2.05,1.38
MIKKO.RANTANEN,F,20172018,COL,1184.52,0.101,0.031,0.07,0.059,-0.016,0.076,1.26,-0.25,1.5
MIKKO.RANTANEN,F,20182019,COL,1191.78,0.099,-0.101,0.199,-0.026,0.066,-0.092,3.76,-1.62,5.38
MILAN.LUCIC,F,20172018,EDM,1110.95,-0.016,0.053,-0.069,0.036,0,0.036,0.87,-0.06,0.93
MILAN.LUCIC,F,20182019,EDM,926.08,-0.15,-0.136,-0.014,-0.029,-0.084,0.055,1.42,-3.38,4.81
MILES.WOOD,F,20172018,N.J,870.48,0.05,0.045,0.005,0.121,-0.049,0.17,3.02,0.55,2.47
MILES.WOOD,F,20182019,N.J,764.07,-0.003,-0.094,0.091,0.009,-0.012,0.02,3.01,-0.05,3.06
MIRCO.MUELLER,D,20172018,N.J,398.8,-0.022,-0.045,0.023,-0.089,-0.133,0.043,-3.21,-1.83,-1.38
MIRCO.MUELLER,D,20182019,N.J,840.82,-0.119,-0.177,0.059,-0.015,-0.095,0.08,-0.97,-1.98,1
MIRO.HEISKANEN,D,20182019,DAL,1588.15,0.016,0.128,-0.112,0.097,0.019,0.078,0.58,-2.36,2.95
MITCH.MARNER,F,20172018,TOR,1119.78,-0.007,-0.031,0.025,0.027,-0.097,0.124,-0.08,-1.64,1.55
MITCH.MARNER,F,20182019,TOR,1240.45,0.311,0.073,0.238,0.087,0.099,-0.013,0.8,1.6,-0.8
MITCH.REINKE,D,20172018,STL,13.08,-0.01,-0.01,0,-0.024,0.007,-0.031,-0.31,-0.09,-0.22
MORGAN.KLIMCHUK,F,20172018,CGY,7.42,-0.006,-0.005,0,-0.014,0.021,-0.034,-0.03,-0.16,0.12
MORGAN.RIELLY,D,20172018,TOR,1332.88,0.034,0.056,-0.022,0.151,0.116,0.035,4.49,-0.44,4.94
MORGAN.RIELLY,D,20182019,TOR,1536,0.441,0.089,0.352,0.243,0.208,0.035,4.35,3.72,0.62
NAIL.YAKUPOV,F,20172018,COL,513.9,0.08,-0.043,0.123,-0.082,-0.047,-0.035,-1.03,-1.01,-0.02
NATE.PROSSER,D,20172018,MIN/STL,685.2,-0.03,-0.132,0.102,-0.144,-0.131,-0.013,-3.19,2.77,-5.96
NATE.PROSSER,D,20182019,MIN,143.52,-0.059,-0.09,0.031,-0.095,-0.095,0,-1.89,-1.96,0.06
NATE.SCHMIDT,D,20172018,VGK,1384.15,0.067,-0.067,0.135,0.012,-0.04,0.052,2.47,0.54,1.93
NATE.SCHMIDT,D,20182019,VGK,1107.47,0.238,-0.025,0.263,0.037,-0.095,0.131,0.61,-0.46,1.07
NATE.THOMPSON,F,20172018,L.A/OTT,724.17,-0.112,-0.092,-0.02,-0.295,-0.061,-0.234,-4.18,-0.71,-3.48
NATE.THOMPSON,F,20182019,L.A/MTL,829.83,-0.153,-0.151,-0.002,-0.176,-0.078,-0.098,-3.67,-0.95,-2.72
NATHAN.BASTIAN,F,20182019,N.J,73.98,0.006,-0.006,0.012,0.006,-0.017,0.023,0.28,-1.48,1.76
NATHAN.BEAULIEU,D,20172018,BUF,856.62,-0.048,0.071,-0.119,-0.088,0.133,-0.221,-0.2,1.53,-1.73
NATHAN.BEAULIEU,D,20182019,BUF/WPG,698.03,0.145,-0.018,0.163,-0.069,-0.018,-0.051,-0.93,-1.48,0.55
NATHAN.GERBE,F,20172018,CBJ,17.2,-0.016,0.01,-0.026,-0.043,-0.018,-0.025,-0.45,-0.34,-0.11
NATHAN.MACKINNON,F,20172018,COL,1137.47,0.296,0.093,0.203,0.139,0.08,0.058,2.57,-0.19,2.76
NATHAN.MACKINNON,F,20182019,COL,1409.68,0.128,-0.14,0.268,0.093,0.057,0.037,2.92,-0.64,3.57
NATHAN.WALKER,F,20172018,EDM/WSH,80.23,-0.003,-0.027,0.024,-0.098,0.01,-0.108,-0.68,-0.63,-0.04
NATHAN.WALKER,F,20182019,WSH,21.93,0.005,-0.022,0.027,0.012,-0.007,0.018,0.37,0.11,0.25
NAZEM.KADRI,F,20172018,TOR,1123.03,-0.014,-0.039,0.025,0.031,0.071,-0.039,3.62,1.25,2.38
NAZEM.KADRI,F,20182019,TOR,950.32,-0.105,-0.082,-0.023,0.086,0.035,0.05,3.98,-0.19,4.17
NEAL.PIONK,D,20172018,NYR,514.35,-0.04,-0.066,0.026,-0.146,0.036,-0.182,-2.94,1.88,-4.82
NEAL.PIONK,D,20182019,NYR,1194.85,-0.147,0.086,-0.233,-0.088,0.14,-0.228,-2.87,2.34,-5.21
NELSON.NOGIER,D,20182019,WPG,10.1,-0.007,-0.011,0.004,-0.01,0.071,-0.081,-0.01,0.32,-0.33
NIC.DOWD,F,20172018,L.A/VAN,523.7,-0.167,0.001,-0.168,-0.081,-0.036,-0.044,-0.5,-1.31,0.81
NIC.DOWD,F,20182019,WSH,548.85,0.084,-0.125,0.21,-0.056,-0.088,0.032,-0.12,-0.69,0.57
NICHOLAS.BAPTISTE,F,20172018,BUF,290.9,-0.042,-0.027,-0.015,-0.057,0.022,-0.079,-1,0.28,-1.28
NICHOLAS.MERKLEY,F,20172018,ARI,10.82,-0.01,-0.01,0,-0.02,0.004,-0.023,-0.65,0.08,-0.73
NICK.BJUGSTAD,F,20172018,FLA,1098.87,0.16,0.015,0.145,0.237,0.016,0.222,3.71,-0.63,4.34
NICK.BJUGSTAD,F,20182019,FLA/PIT,856.25,-0.172,-0.27,0.099,0.029,-0.034,0.063,2.36,-1.4,3.76
NICK.BONINO,F,20172018,NSH,885.73,0.002,-0.004,0.006,-0.039,-0.068,0.03,-1.22,-0.12,-1.1
NICK.BONINO,F,20182019,NSH,990.5,0.115,-0.25,0.366,-0.048,-0.163,0.116,-0.72,-0.58,-0.14
NICK.COUSINS,F,20172018,ARI,874.3,-0.003,-0.014,0.012,0.029,-0.022,0.051,0.41,-0.76,1.18
NICK.COUSINS,F,20182019,ARI,1008.82,-0.056,-0.02,-0.036,0.055,-0.055,0.11,3.81,0.43,3.38
NICK.FOLIGNO,F,20172018,CBJ,1031.58,-0.021,-0.018,-0.003,-0.081,-0.169,0.088,-0.79,-1.85,1.05
NICK.FOLIGNO,F,20182019,CBJ,1011.77,0.149,-0.111,0.26,-0.037,-0.025,-0.012,-1.14,-0.23,-0.92
NICK.HOLDEN,D,20172018,BOS/NYR,1194.07,0.075,0.12,-0.045,0.082,-0.031,0.112,-0.52,-0.36,-0.15
NICK.HOLDEN,D,20182019,VGK,982.27,0.014,0.087,-0.073,0.033,-0.02,0.053,1.64,-0.33,1.97
NICK.JENSEN,D,20172018,DET,1149.88,-0.069,0.028,-0.097,-0.143,-0.085,-0.057,-0.57,-2.7,2.13
NICK.JENSEN,D,20182019,DET/WSH,1372.35,-0.028,-0.078,0.05,-0.021,-0.138,0.117,-1.81,-2.91,1.09
NICK.LAPPIN,F,20172018,N.J,58.27,-0.002,-0.058,0.056,-0.043,0.006,-0.049,-0.55,1.17,-1.72
NICK.LAPPIN,F,20182019,N.J,134.9,-0.098,-0.031,-0.067,-0.126,-0.003,-0.123,-2.26,1.06,-3.32
NICKLAS.BACKSTROM,F,20172018,WSH,1177.4,0.061,-0.175,0.236,0.036,0,0.036,1.01,-0.78,1.79
NICKLAS.BACKSTROM,F,20182019,WSH,1161.15,-0.004,-0.036,0.032,-0.032,-0.061,0.029,0.68,-1.24,1.92
NICK.LEDDY,D,20172018,NYI,1440.62,-0.078,0.31,-0.388,-0.085,0.118,-0.203,-1.6,1.86,-3.47
NICK.LEDDY,D,20182019,NYI,1466.98,0.08,0.069,0.011,-0.004,0.056,-0.061,-3.2,1.98,-5.18
NICK.PAUL,F,20172018,OTT,85.58,-0.048,0.031,-0.078,-0.051,-0.055,0.003,-0.48,-1.62,1.14
NICK.PAUL,F,20182019,OTT,168.33,-0.074,0.145,-0.219,-0.019,-0.027,0.008,1.81,-1.32,3.13
NICK.RITCHIE,F,20172018,ANA,927.78,-0.024,-0.001,-0.023,0.192,0.124,0.068,3,2.96,0.05
NICK.RITCHIE,F,20182019,ANA,743.05,0.131,-0.13,0.26,-0.064,0.067,-0.131,-1.06,0.4,-1.46
NICK.SCHMALTZ,F,20172018,CHI,1059.37,0.051,-0.06,0.111,0.06,-0.021,0.081,0.03,0.62,-0.6
NICK.SCHMALTZ,F,20182019,ARI/CHI,553.1,-0.049,0.074,-0.123,0.001,0.218,-0.217,-0.9,0.87,-1.77
NICK.SEELER,D,20172018,MIN,302.18,0.054,-0.085,0.138,0.016,-0.137,0.152,0.54,-0.25,0.79
NICK.SEELER,D,20182019,MIN,810.13,-0.045,0.016,-0.061,-0.203,-0.011,-0.192,-2.37,2.8,-5.16
NICK.SHORE,F,20172018,CGY/L.A/OTT,774.8,-0.08,0.033,-0.113,0.156,-0.091,0.247,1.9,-2.24,4.13
NICO.HISCHIER,F,20172018,N.J,1108.82,0.332,0.063,0.269,0.186,0.175,0.01,1.85,2.07,-0.22
NICO.HISCHIER,F,20182019,N.J,964.08,0.168,-0.044,0.212,0.179,-0.047,0.226,0.76,-0.18,0.94
NICOLAS.AUBE-KUBEL,F,20182019,PHI,49.87,-0.027,-0.06,0.032,-0.03,-0.059,0.03,-0.05,-1.83,1.78
NICOLAS.DESLAURIERS,F,20172018,MTL,606.58,-0.033,-0.186,0.154,-0.061,-0.087,0.026,-1.55,0.52,-2.07
NICOLAS.DESLAURIERS,F,20182019,MTL,460.52,-0.219,0.039,-0.259,-0.185,-0.099,-0.087,-2.73,-0.86,-1.88
NICOLAS.KERDILES,F,20172018,ANA,6.95,-0.007,-0.005,-0.002,-0.014,0.007,-0.021,-0.2,0.35,-0.55
NICOLAS.ROY,F,20172018,CAR,10.75,-0.01,0.013,-0.023,-0.006,0.002,-0.008,0.04,0.21,-0.17
NICOLAS.ROY,F,20182019,CAR,40.87,-0.039,-0.039,-0.001,-0.018,-0.03,0.012,-0.83,-0.4,-0.43
NICO.STURM,F,20182019,MIN,23.88,-0.019,-0.024,0.005,0.021,0.022,-0.001,0.54,0.17,0.37
NIC.PETAN,F,20172018,WPG,116.78,-0.017,-0.005,-0.013,-0.082,-0.041,-0.041,-1.89,-1.07,-0.82
NIC.PETAN,F,20182019,TOR/WPG,128.78,-0.04,0.108,-0.147,-0.069,-0.048,-0.021,-0.3,-1.73,1.43
NIKITA.KUCHEROV,F,20172018,T.B,1265.75,0.223,0.092,0.131,0.132,0.073,0.059,5.12,1.07,4.05
NIKITA.KUCHEROV,F,20182019,T.B,1287.02,0.35,0.116,0.234,0.136,0.178,-0.042,5.07,1.7,3.37
NIKITA.SCHERBAK,F,20172018,MTL,305.13,-0.098,-0.014,-0.084,-0.064,-0.1,0.036,-1.82,0.65,-2.47
NIKITA.SCHERBAK,F,20182019,L.A,80.42,-0.025,0.071,-0.096,0.004,-0.009,0.013,1.49,0.46,1.02
NIKITA.SOSHNIKOV,F,20172018,STL/TOR,153.97,-0.042,-0.002,-0.04,-0.169,0.094,-0.263,-3.4,1.35,-4.75
NIKITA.SOSHNIKOV,F,20182019,STL,35.7,-0.01,0.013,-0.023,-0.039,0.029,-0.068,-0.52,1.09,-1.61
NIKITA.ZADOROV,D,20172018,COL,1307.57,0.065,0.029,0.036,-0.005,-0.054,0.049,1.81,0.92,0.9
NIKITA.ZADOROV,D,20182019,COL,1071.57,0.074,-0.266,0.341,-0.026,-0.063,0.037,-0.73,-0.35,-0.38
NIKITA.ZAITSEV,D,20172018,TOR,1115.12,0.036,0.044,-0.008,-0.025,0.019,-0.044,-1.36,1.66,-3.02
NIKITA.ZAITSEV,D,20182019,TOR,1385.07,-0.236,0.039,-0.275,-0.122,-0.012,-0.111,-0.48,1.99,-2.47
NIKLAS.HJALMARSSON,D,20172018,ARI,848.53,-0.138,-0.083,-0.055,-0.132,-0.284,0.152,-2.33,-2.59,0.27
NIKLAS.HJALMARSSON,D,20182019,ARI,1324.57,-0.141,-0.08,-0.061,-0.067,-0.332,0.265,-2.52,-6.76,4.24
NIKLAS.KRONWALL,D,20172018,DET,1219.32,-0.194,-0.046,-0.148,-0.093,-0.092,-0.001,-3.72,0.49,-4.21
NIKLAS.KRONWALL,D,20182019,DET,1323.78,-0.119,0.004,-0.122,-0.129,-0.002,-0.128,-2.75,-0.44,-2.32
NIKOLAJ.EHLERS,F,20172018,WPG,1127.68,0.137,0.083,0.054,0.179,0.019,0.16,5.25,-1.68,6.94
NIKOLAJ.EHLERS,F,20182019,WPG,880.65,-0.044,-0.063,0.019,0.087,-0.056,0.143,2.81,-2.38,5.19
NIKOLAY.GOLDOBIN,F,20172018,VAN,428.62,0.018,0.234,-0.216,0,0.149,-0.149,0.14,2.19,-2.04
NIKOLAY.GOLDOBIN,F,20182019,VAN,759.18,-0.023,0.026,-0.049,-0.051,0.117,-0.168,0.38,1.38,-0.99
NIKOLAY.KULEMIN,F,20172018,NYI,121.98,-0.042,-0.033,-0.009,-0.067,-0.07,0.003,-0.47,-0.27,-0.2
NINO.NIEDERREITER,F,20172018,MIN,783.88,0.104,-0.139,0.242,0.095,-0.096,0.191,2.06,-3.81,5.87
NINO.NIEDERREITER,F,20182019,CAR/MIN,1115.78,0.094,0.129,-0.035,0.1,0,0.1,2.12,-2.05,4.17
NOAH.HANIFIN,D,20172018,CAR,1321.9,-0.053,0.115,-0.168,0.125,0.022,0.103,2.14,-0.94,3.09
NOAH.HANIFIN,D,20182019,CGY,1410.33,-0.012,-0.011,-0.001,0.156,0.162,-0.006,0.73,0.45,0.28
NOAH.JUULSEN,D,20172018,MTL,376.42,-0.072,-0.071,-0.001,-0.088,0.097,-0.184,-1.16,-0.16,-1
NOAH.JUULSEN,D,20182019,MTL,311.17,0.083,-0.001,0.084,-0.119,0.063,-0.182,-1.73,2.26,-3.99
NOEL.ACCIARI,F,20172018,BOS,677.52,-0.182,-0.009,-0.173,-0.162,-0.067,-0.095,-2.29,-0.53,-1.76
NOEL.ACCIARI,F,20182019,BOS,813.27,-0.176,-0.082,-0.094,-0.011,-0.112,0.101,-0.17,-1.71,1.54
NOLAN.PATRICK,F,20172018,PHI,861.27,-0.046,-0.063,0.017,0.09,0.012,0.078,0.71,2.99,-2.27
NOLAN.PATRICK,F,20182019,PHI,936.6,-0.048,-0.078,0.03,-0.063,-0.007,-0.056,-1.5,0.64,-2.13
OLIVER.BJORKSTRAND,F,20172018,CBJ,1015.3,-0.023,-0.054,0.031,0.038,-0.046,0.084,1.86,0.77,1.09
OLIVER.BJORKSTRAND,F,20182019,CBJ,845.22,0.047,-0.103,0.149,-0.067,-0.077,0.01,0.31,-2.31,2.61
OLIVER.EKMAN-LARSSON,D,20172018,ARI,1507.78,-0.01,0.1,-0.11,0.052,0.027,0.024,1.51,-2.5,4.02
OLIVER.EKMAN-LARSSON,D,20182019,ARI,1475.78,-0.123,0.075,-0.198,-0.039,0.172,-0.211,2.08,-0.44,2.52
OLIVER.KYLINGTON,D,20182019,CGY,467.37,-0.107,-0.124,0.017,-0.141,-0.045,-0.096,-0.95,1.98,-2.92
OLLI.MAATTA,D,20172018,PIT,1305.55,-0.104,-0.015,-0.089,-0.074,0.004,-0.078,1.8,1.03,0.76
OLLI.MAATTA,D,20182019,PIT,923.67,0.109,0.008,0.101,0.002,-0.084,0.086,-2.36,0.62,-2.98
ONDREJ.KASE,F,20172018,ANA,825.33,0.083,-0.17,0.253,0.11,-0.185,0.295,2.23,-3.21,5.44
ONDREJ.KASE,F,20182019,ANA,396.05,0.117,-0.002,0.119,0.137,-0.086,0.224,4.4,-3.48,7.88
ONDREJ.PALAT,F,20172018,T.B,748.65,0.159,-0.023,0.183,0.043,-0.034,0.077,1.17,0.08,1.09
ONDREJ.PALAT,F,20182019,T.B,799.97,-0.049,-0.036,-0.013,-0.094,-0.012,-0.082,-0.34,0.16,-0.49
OSCAR.FANTENBERG,D,20172018,L.A,321.9,0.05,0.014,0.036,-0.126,0.051,-0.177,-2.22,0.39,-2.62
OSCAR.FANTENBERG,D,20182019,CGY/L.A,878.42,-0.098,-0.202,0.104,-0.179,-0.269,0.09,-2.25,-1.02,-1.23
OSCAR.KLEFBOM,D,20172018,EDM,1157.58,0.004,0.161,-0.157,0.122,-0.03,0.152,2.28,-0.32,2.6
OSCAR.KLEFBOM,D,20182019,EDM,1163.28,-0.156,-0.154,-0.002,0.013,-0.085,0.098,1.01,-1.29,2.3
OSCAR.LINDBERG,F,20172018,VGK,674.05,-0.19,-0.028,-0.162,-0.009,-0.201,0.192,-0.57,-0.76,0.19
OSCAR.LINDBERG,F,20182019,OTT/VGK,646.6,0.124,-0.048,0.172,-0.001,-0.089,0.088,-0.32,-3.86,3.54
OSKAR.LINDBLOM,F,20172018,PHI,300.17,0.004,-0.078,0.082,0.112,-0.088,0.201,3.22,-1.47,4.69
OSKAR.LINDBLOM,F,20182019,PHI,933.82,-0.036,0.028,-0.063,-0.002,-0.199,0.197,1.81,-1.64,3.45
OSKAR.SUNDQVIST,F,20172018,STL,378.53,-0.115,-0.023,-0.091,-0.056,-0.119,0.063,-1.96,-1.65,-0.3
OSKAR.SUNDQVIST,F,20182019,STL,851.3,-0.003,0.034,-0.037,-0.008,-0.062,0.054,0.29,-1.36,1.65
OWEN.TIPPETT,F,20172018,FLA,65.23,-0.037,0.077,-0.114,-0.034,0.124,-0.158,-0.4,1.22,-1.62
PAR.LINDHOLM,F,20182019,TOR/WPG,620.82,-0.073,-0.131,0.058,-0.098,-0.044,-0.054,-2.74,-1.16,-1.58
PATRICE.BERGERON,F,20172018,BOS,903.8,0.066,-0.118,0.184,-0.008,0.019,-0.027,3.52,-1.97,5.49
PATRICE.BERGERON,F,20182019,BOS,839.33,0.259,0.015,0.244,0.118,-0.104,0.222,3.3,-3.18,6.48
PATRIC.HORNQVIST,F,20172018,PIT,931.28,0.011,-0.013,0.024,0.266,-0.014,0.28,2.26,0.03,2.23
PATRIC.HORNQVIST,F,20182019,PIT,844.3,0.043,-0.088,0.131,0.101,-0.029,0.13,2.54,0.46,2.08
PATRICK.EAVES,F,20172018,ANA,25.13,-0.004,0,-0.003,-0.035,-0.016,-0.019,-1.08,1.16,-2.24
PATRICK.EAVES,F,20182019,ANA,85.25,-0.032,0.015,-0.047,-0.028,0.038,-0.066,-1.66,1.48,-3.14
PATRICK.KANE,F,20172018,CHI,1291.65,0.148,0.219,-0.071,0.111,0.121,-0.01,0.81,0.94,-0.13
PATRICK.KANE,F,20182019,CHI,1461.7,0.339,0.174,0.165,0.016,0.169,-0.153,0.3,2.51,-2.21
PATRICK.MARLEAU,F,20172018,TOR,1153.22,0.075,0.064,0.011,0.122,0.119,0.003,1.42,-1.09,2.51
PATRICK.MARLEAU,F,20182019,TOR,1151.67,-0.005,0.059,-0.064,0.054,0.152,-0.097,-1.37,2.43,-3.8
PATRICK.MAROON,F,20172018,EDM/N.J,1050.03,0.061,0.082,-0.021,0.108,0.183,-0.075,2.37,1.11,1.26
PATRICK.MAROON,F,20182019,STL,889.05,-0.038,0.072,-0.11,-0.026,-0.115,0.088,-1.48,-2.23,0.75
PATRICK.RUSSELL,F,20182019,EDM,48.58,-0.047,-0.05,0.004,0.028,-0.064,0.092,1.31,-1.27,2.58
PATRICK.SHARP,F,20172018,CHI,765.37,-0.028,0.165,-0.193,0.006,0.212,-0.206,0.77,3.01,-2.24
PATRICK.SIELOFF,D,20172018,OTT,11.18,0.013,0.061,-0.048,-0.011,0.025,-0.037,0.54,0.56,-0.02
PATRIK.BERGLUND,F,20172018,STL,755.57,-0.067,0.014,-0.081,-0.152,-0.005,-0.147,0.23,-3.64,3.87
PATRIK.BERGLUND,F,20182019,BUF,251.63,-0.12,-0.005,-0.115,-0.056,-0.125,0.069,-0.12,-4,3.88
PATRIK.LAINE,F,20172018,WPG,1078.28,0.171,0.013,0.158,-0.127,0.122,-0.249,-0.53,2.99,-3.52
PATRIK.LAINE,F,20182019,WPG,1091.9,-0.029,0.206,-0.236,-0.168,0.171,-0.339,-2.7,3.48,-6.18
PATRIK.NEMETH,D,20172018,COL,1085.42,0.129,-0.172,0.301,0.045,-0.115,0.159,0.01,0.57,-0.56
PATRIK.NEMETH,D,20182019,COL,964.35,-0.051,-0.081,0.03,-0.053,-0.081,0.028,-0.76,-0.03,-0.73
PAUL.BYRON,F,20172018,MTL,1054.68,0.059,-0.023,0.082,0.062,-0.009,0.071,-1.09,-0.98,-0.11
PAUL.BYRON,F,20182019,MTL,664.37,0.137,-0.024,0.162,-0.001,-0.042,0.041,1.48,1.57,-0.09
PAUL.CAREY,F,20172018,NYR,582,-0.124,0.119,-0.243,-0.201,0.065,-0.267,-3.85,2.64,-6.49
PAUL.CAREY,F,20182019,BOS/OTT,72.95,-0.024,-0.033,0.009,-0.067,-0.033,-0.033,-1.53,-0.79,-0.74
PAUL.LADUE,D,20172018,L.A,155.53,0.044,-0.057,0.101,0.064,-0.091,0.154,2.08,-1.81,3.89
PAUL.LADUE,D,20182019,L.A,427.8,0.005,-0.08,0.085,-0.021,-0.026,0.005,0.08,-0.33,0.4
PAUL.MARTIN,D,20172018,S.J,204.1,0.011,-0.069,0.08,0.007,-0.082,0.089,2.12,-0.5,2.63
PAUL.POSTMA,D,20172018,BOS,130.22,-0.027,0.034,-0.061,0.034,0.153,-0.12,0.62,2,-1.38
PAUL.STASTNY,F,20172018,STL/WPG,1164.1,0.17,0.031,0.139,0.156,-0.079,0.236,5.38,-2.43,7.81
PAUL.STASTNY,F,20182019,VGK,721.48,0.166,-0.045,0.211,0.294,0.005,0.288,2.75,-0.1,2.85
PAVEL.BUCHNEVICH,F,20172018,NYR,893.35,0,-0.116,0.116,0.069,0.142,-0.072,0.08,2.17,-2.09
PAVEL.BUCHNEVICH,F,20182019,NYR,826.68,-0.002,0.025,-0.027,0.026,0.094,-0.068,1.39,0.68,0.71
PAVEL.ZACHA,F,20172018,N.J,820.4,-0.074,-0.006,-0.069,0.01,-0.043,0.053,-0.8,0.8,-1.6
PAVEL.ZACHA,F,20182019,N.J,724.12,-0.044,0.027,-0.071,-0.109,0.128,-0.237,-0.9,-0.01,-0.89
PETER.CEHLARIK,F,20172018,BOS,71.5,0.024,-0.016,0.04,0,0.039,-0.039,-0.01,1.78,-1.79
PETER.CEHLARIK,F,20182019,BOS,222.02,-0.075,-0.036,-0.038,0.117,0.009,0.108,3.21,0.14,3.07
PETER.HOLLAND,F,20172018,NYR,251.38,-0.114,0.038,-0.152,-0.183,0.205,-0.388,-2.2,2.48,-4.68
PHILIP.HOLM,D,20172018,VAN,15.2,-0.013,0.031,-0.044,0.038,0.082,-0.044,0.28,0.52,-0.24
PHILIPPE.MYERS,D,20182019,PHI,297.88,-0.074,0.024,-0.098,-0.175,0.079,-0.254,-1.9,-0.12,-1.78
PHIL.KESSEL,F,20172018,PIT,1185.5,0.211,0.213,-0.002,0.171,0.2,-0.028,-0.77,2.89,-3.66
PHIL.KESSEL,F,20182019,PIT,1164.28,0.066,0.031,0.035,0.058,0.143,-0.085,-1.59,5.37,-6.97
PHILLIP.DANAULT,F,20172018,MTL,699.7,-0.002,-0.017,0.015,0.043,-0.067,0.109,1.7,-1.66,3.36
PHILLIP.DANAULT,F,20182019,MTL,1167.87,0.204,0.046,0.157,0.115,-0.042,0.157,2.91,-0.52,3.43
PHILLIP.DI GIUSEPPE,F,20172018,CAR,506.35,0.013,-0.012,0.025,0.012,0.058,-0.047,2.39,-0.86,3.24
PHILLIP.DI GIUSEPPE,F,20182019,CAR/NSH,229.95,-0.046,0.019,-0.065,0.015,0.045,-0.03,0.5,0.42,0.09
PHIL.VARONE,F,20182019,PHI,364.32,-0.042,-0.038,-0.003,-0.083,-0.015,-0.068,-2.01,1.47,-3.48
PIERRE-EDOUARD.BELLEMARE,F,20172018,VGK,709.62,-0.083,-0.118,0.035,-0.016,-0.159,0.143,1.1,-2.47,3.57
PIERRE-EDOUARD.BELLEMARE,F,20182019,VGK,772.4,-0.129,-0.036,-0.093,0.116,-0.031,0.147,-0.68,-0.12,-0.56
PIERRE-LUC.DUBOIS,F,20172018,CBJ,1170.57,0.049,0.007,0.042,0.237,0.01,0.227,2.96,-1.35,4.31
PIERRE-LUC.DUBOIS,F,20182019,CBJ,1218.05,0.283,0.048,0.235,0.083,-0.002,0.085,0.34,0.56,-0.21
P.K..SUBBAN,D,20172018,NSH,1470.43,0.105,-0.052,0.157,0.06,0.053,0.006,2.53,-1.67,4.2
P.K..SUBBAN,D,20182019,NSH,1136.73,-0.019,0.067,-0.086,0.055,0.081,-0.026,3.13,0.65,2.48
PONTUS.ABERG,F,20172018,EDM/NSH,620.45,0.013,-0.138,0.151,-0.1,-0.109,0.009,-3.77,-0.38,-3.39
PONTUS.ABERG,F,20182019,ANA/MIN,728.33,-0.054,0.115,-0.17,-0.084,0.074,-0.158,0.3,-0.89,1.19
QUINN.HUGHES,D,20182019,VAN,67.83,-0.041,-0.052,0.011,-0.048,-0.003,-0.045,-0.61,-0.28,-0.33
RADEK.FAKSA,F,20172018,DAL,1011.17,0.112,-0.192,0.304,-0.035,-0.151,0.116,-1.04,-2.58,1.53
RADEK.FAKSA,F,20182019,DAL,1088.05,-0.076,-0.036,-0.041,-0.005,0.13,-0.135,-1.28,0.33,-1.61
RADIM.SIMEK,D,20182019,S.J,577.02,0.036,-0.05,0.086,-0.143,-0.231,0.088,-1.65,-3.39,1.74
RADIM.VRBATA,F,20172018,FLA,477.93,-0.015,0.091,-0.106,0.01,0.157,-0.147,-1.57,2.6,-4.17
RADKO.GUDAS,D,20172018,PHI,1043.82,-0.083,0.009,-0.092,0.039,-0.142,0.181,2.47,-1.3,3.76
RADKO.GUDAS,D,20182019,PHI,1147.23,-0.028,-0.175,0.147,0.017,-0.168,0.185,2.46,-0.6,3.06
RASMUS.ANDERSSON,D,20172018,CGY,134.22,-0.024,0.01,-0.034,0.007,-0.012,0.019,0.1,-0.67,0.78
RASMUS.ANDERSSON,D,20182019,CGY,1127.82,0.014,-0.107,0.121,-0.119,-0.139,0.021,-2.86,-0.24,-2.61
RASMUS.DAHLIN,D,20182019,BUF,1454.85,0.006,-0.054,0.061,0.044,-0.066,0.11,2.09,-0.33,2.42
RASMUS.RISTOLAINEN,D,20172018,BUF,1391.97,-0.064,0.01,-0.074,-0.055,0.065,-0.12,0.27,2.77,-2.5
RASMUS.RISTOLAINEN,D,20182019,BUF,1467.07,-0.128,0.22,-0.348,-0.076,0.091,-0.167,-1.46,1.47,-2.92
REID.BOUCHER,F,20172018,VAN,204.13,-0.052,0.171,-0.223,0.051,0.114,-0.063,2.13,0.76,1.37
REID.BOUCHER,F,20182019,VAN,5.47,-0.005,-0.006,0.001,-0.005,0.001,-0.006,0.11,-0.02,0.13
REILLY.SMITH,F,20172018,VGK,910.4,0.202,-0.039,0.24,0.101,-0.027,0.127,1.11,-3.19,4.3
REILLY.SMITH,F,20182019,VGK,1027.08,0.046,-0.051,0.097,0.016,-0.147,0.163,1.75,-2.76,4.51
REMI.ELIE,F,20172018,DAL,714.47,-0.068,-0.136,0.068,-0.114,0.04,-0.154,-0.55,-0.73,0.17
REMI.ELIE,F,20182019,BUF,147.02,-0.11,-0.069,-0.041,-0.104,0.014,-0.118,-1.95,0.36,-2.31
REM.PITLICK,F,20182019,NSH,9.65,-0.008,-0.009,0.001,-0.009,-0.004,-0.005,-0.22,0.35,-0.57
RICHARD.PANIK,F,20172018,ARI/CHI,916.8,0.069,-0.053,0.121,0.238,0.011,0.227,5.71,-2.79,8.5
RICHARD.PANIK,F,20182019,ARI,984.82,0.171,0.11,0.061,0.106,-0.012,0.118,1.66,1.06,0.6
